date,datetime,metric,value,source
2020-11-01,2020-11-01 02:41:47 +0900,lean_body_mass_kg,43.8,PICOOC
2020-11-01,2020-11-01 08:16:02 +0900,bmi,20.8,PICOOC
2020-11-01,2020-11-01 08:16:02 +0900,body_fat_pct,27.6,PICOOC
2020-11-01,2020-11-01 08:16:02 +0900,body_mass_kg,59.3,PICOOC
2020-11-01,2020-11-01 08:16:02 +0900,lean_body_mass_kg,42.9,PICOOC
2020-11-02,2020-11-02 10:34:47 +0900,bmi,20.7,PICOOC
2020-11-02,2020-11-02 10:34:47 +0900,body_fat_pct,28.2,PICOOC
2020-11-02,2020-11-02 10:34:47 +0900,body_mass_kg,59.0,PICOOC
2020-11-02,2020-11-02 10:34:47 +0900,lean_body_mass_kg,42.3,PICOOC
2020-11-02,2020-11-02 10:36:04 +0900,bmi,20.6,PICOOC
2020-11-02,2020-11-02 10:36:04 +0900,body_fat_pct,28.2,PICOOC
2020-11-02,2020-11-02 10:36:04 +0900,body_mass_kg,58.9,PICOOC
2020-11-02,2020-11-02 10:36:04 +0900,lean_body_mass_kg,42.3,PICOOC
2020-11-03,2020-11-03 11:58:15 +0900,bmi,20.7,PICOOC
2020-11-03,2020-11-03 11:58:15 +0900,body_fat_pct,27.5,PICOOC
2020-11-03,2020-11-03 11:58:15 +0900,body_mass_kg,59.2,PICOOC
2020-11-03,2020-11-03 11:58:15 +0900,lean_body_mass_kg,42.9,PICOOC
2020-11-05,2020-11-05 09:17:18 +0900,bmi,20.6,PICOOC
2020-11-05,2020-11-05 09:17:18 +0900,body_fat_pct,28.9,PICOOC
2020-11-05,2020-11-05 09:17:18 +0900,body_mass_kg,58.7,PICOOC
2020-11-05,2020-11-05 09:17:18 +0900,lean_body_mass_kg,41.8,PICOOC
2020-11-07,2020-11-07 09:08:13 +0900,bmi,20.7,PICOOC
2020-11-07,2020-11-07 09:08:13 +0900,body_fat_pct,28.2,PICOOC
2020-11-07,2020-11-07 09:08:13 +0900,body_mass_kg,59.0,PICOOC
2020-11-07,2020-11-07 09:08:13 +0900,lean_body_mass_kg,42.3,PICOOC
2020-11-08,2020-11-08 10:06:37 +0900,bmi,20.4,PICOOC
2020-11-08,2020-11-08 10:06:37 +0900,body_fat_pct,28.7,PICOOC
2020-11-08,2020-11-08 10:06:37 +0900,body_mass_kg,58.3,PICOOC
2020-11-08,2020-11-08 10:06:37 +0900,lean_body_mass_kg,41.6,PICOOC
2020-11-08,2020-11-08 10:06:55 +0900,bmi,20.4,PICOOC
2020-11-08,2020-11-08 10:06:55 +0900,body_fat_pct,28.7,PICOOC
2020-11-08,2020-11-08 10:06:55 +0900,body_mass_kg,58.3,PICOOC
2020-11-08,2020-11-08 10:06:55 +0900,lean_body_mass_kg,41.6,PICOOC
2020-11-08,2020-11-08 10:41:09 +0900,bmi,20.413,Mi Fit
2020-11-08,2020-11-08 10:41:09 +0900,body_mass_kg,58.3,Mi Fit
2020-11-12,2020-11-12 08:20:02 +0900,bmi,20.8,PICOOC
2020-11-12,2020-11-12 08:20:02 +0900,body_fat_pct,27.3,PICOOC
2020-11-12,2020-11-12 08:20:02 +0900,body_mass_kg,59.4,PICOOC
2020-11-12,2020-11-12 08:20:02 +0900,lean_body_mass_kg,43.2,PICOOC
2020-11-12,2020-11-12 12:45:57 +0900,bmi,20.7,PICOOC
2020-11-12,2020-11-12 12:45:57 +0900,body_fat_pct,26.7,PICOOC
2020-11-12,2020-11-12 12:45:57 +0900,body_mass_kg,59.2,PICOOC
2020-11-12,2020-11-12 12:45:57 +0900,lean_body_mass_kg,43.4,PICOOC
2020-11-15,2020-11-15 09:11:36 +0900,bmi,20.6,PICOOC
2020-11-15,2020-11-15 09:11:36 +0900,body_fat_pct,27.5,PICOOC
2020-11-15,2020-11-15 09:11:36 +0900,body_mass_kg,58.9,PICOOC
2020-11-15,2020-11-15 09:11:36 +0900,lean_body_mass_kg,42.7,PICOOC
2020-11-17,2020-11-17 08:20:38 +0900,bmi,20.6,PICOOC
2020-11-17,2020-11-17 08:20:38 +0900,body_fat_pct,28.2,PICOOC
2020-11-17,2020-11-17 08:20:38 +0900,body_mass_kg,58.7,PICOOC
2020-11-17,2020-11-17 08:20:38 +0900,lean_body_mass_kg,42.2,PICOOC
2020-11-21,2020-11-21 15:23:04 +0900,bmi,20.6,PICOOC
2020-11-21,2020-11-21 15:23:04 +0900,body_fat_pct,27.7,PICOOC
2020-11-21,2020-11-21 15:23:04 +0900,body_mass_kg,58.9,PICOOC
2020-11-21,2020-11-21 15:23:04 +0900,lean_body_mass_kg,42.6,PICOOC
2020-11-26,2020-11-26 08:59:10 +0900,bmi,20.6,PICOOC
2020-11-26,2020-11-26 08:59:10 +0900,body_fat_pct,28.2,PICOOC
2020-11-26,2020-11-26 08:59:10 +0900,body_mass_kg,58.9,PICOOC
2020-11-26,2020-11-26 08:59:10 +0900,lean_body_mass_kg,42.3,PICOOC
2020-12-11,2020-12-11 04:14:37 +0900,bmi,20.0,PICOOC
2020-12-11,2020-12-11 04:14:37 +0900,body_fat_pct,30.3,PICOOC
2020-12-11,2020-12-11 04:14:37 +0900,body_mass_kg,57.2,PICOOC
2020-12-11,2020-12-11 04:14:37 +0900,lean_body_mass_kg,39.8,PICOOC
2020-12-11,2020-12-11 04:15:17 +0900,bmi,20.0,PICOOC
2020-12-11,2020-12-11 04:15:17 +0900,body_fat_pct,30.3,PICOOC
2020-12-11,2020-12-11 04:15:17 +0900,body_mass_kg,57.2,PICOOC
2020-12-11,2020-12-11 04:15:17 +0900,lean_body_mass_kg,39.8,PICOOC
2020-12-12,2020-12-12 07:46:20 +0900,bmi,20.2,PICOOC
2020-12-12,2020-12-12 07:46:20 +0900,body_fat_pct,29.6,PICOOC
2020-12-12,2020-12-12 07:46:20 +0900,body_mass_kg,57.8,PICOOC
2020-12-12,2020-12-12 07:46:20 +0900,lean_body_mass_kg,40.7,PICOOC
2020-12-12,2020-12-12 08:27:47 +0900,bmi,20.237,Mi Fit
2020-12-12,2020-12-12 08:27:47 +0900,body_mass_kg,57.8,Mi Fit
2020-12-13,2020-12-13 04:49:41 +0900,bmi,20.3,PICOOC
2020-12-13,2020-12-13 04:49:41 +0900,body_fat_pct,28.0,PICOOC
2020-12-13,2020-12-13 04:49:41 +0900,body_mass_kg,58.0,PICOOC
2020-12-13,2020-12-13 04:49:41 +0900,lean_body_mass_kg,41.8,PICOOC
2020-12-16,2020-12-16 12:31:37 +0900,bmi,20.6,PICOOC
2020-12-16,2020-12-16 12:31:37 +0900,body_fat_pct,27.4,PICOOC
2020-12-16,2020-12-16 12:31:37 +0900,body_mass_kg,58.8,PICOOC
2020-12-16,2020-12-16 12:31:37 +0900,lean_body_mass_kg,42.7,PICOOC
2020-12-21,2020-12-21 15:59:20 +0900,bmi,20.6,PICOOC
2020-12-21,2020-12-21 15:59:20 +0900,body_fat_pct,29.0,PICOOC
2020-12-21,2020-12-21 15:59:20 +0900,body_mass_kg,58.8,PICOOC
2020-12-21,2020-12-21 15:59:20 +0900,lean_body_mass_kg,41.8,PICOOC
2020-12-27,2020-12-27 07:37:34 +0900,bmi,20.8,PICOOC
2020-12-27,2020-12-27 07:37:34 +0900,body_fat_pct,28.6,PICOOC
2020-12-27,2020-12-27 07:37:34 +0900,body_mass_kg,59.4,PICOOC
2020-12-27,2020-12-27 07:37:34 +0900,lean_body_mass_kg,42.4,PICOOC
2020-12-31,2020-12-31 12:25:22 +0900,bmi,20.7,PICOOC
2020-12-31,2020-12-31 12:25:22 +0900,body_fat_pct,28.8,PICOOC
2020-12-31,2020-12-31 12:25:22 +0900,body_mass_kg,59.1,PICOOC
2020-12-31,2020-12-31 12:25:22 +0900,lean_body_mass_kg,42.1,PICOOC
2021-01-04,2021-01-04 12:54:43 +0900,bmi,21.0,PICOOC
2021-01-04,2021-01-04 12:54:43 +0900,body_fat_pct,29.0,PICOOC
2021-01-04,2021-01-04 12:54:43 +0900,body_mass_kg,60.1,PICOOC
2021-01-04,2021-01-04 12:54:43 +0900,lean_body_mass_kg,42.7,PICOOC
2021-01-08,2021-01-08 12:31:55 +0900,bmi,20.8,PICOOC
2021-01-08,2021-01-08 12:31:55 +0900,body_fat_pct,29.1,PICOOC
2021-01-08,2021-01-08 12:31:55 +0900,body_mass_kg,59.5,PICOOC
2021-01-08,2021-01-08 12:31:55 +0900,lean_body_mass_kg,42.2,PICOOC
2021-01-11,2021-01-11 11:33:57 +0900,bmi,20.8,PICOOC
2021-01-11,2021-01-11 11:33:57 +0900,body_fat_pct,28.9,PICOOC
2021-01-11,2021-01-11 11:33:57 +0900,body_mass_kg,59.3,PICOOC
2021-01-11,2021-01-11 11:33:57 +0900,lean_body_mass_kg,42.1,PICOOC
2021-01-11,2021-01-11 15:16:15 +0900,bmi,20.8,PICOOC
2021-01-11,2021-01-11 15:16:15 +0900,body_fat_pct,29.8,PICOOC
2021-01-11,2021-01-11 15:16:15 +0900,body_mass_kg,59.3,PICOOC
2021-01-11,2021-01-11 15:16:15 +0900,lean_body_mass_kg,41.6,PICOOC
2021-01-12,2021-01-12 09:24:30 +0900,bmi,20.6,PICOOC
2021-01-12,2021-01-12 09:24:30 +0900,body_fat_pct,29.5,PICOOC
2021-01-12,2021-01-12 09:24:30 +0900,body_mass_kg,58.9,PICOOC
2021-01-12,2021-01-12 09:24:30 +0900,lean_body_mass_kg,41.5,PICOOC
2021-01-13,2021-01-13 07:40:53 +0900,bmi,20.7,PICOOC
2021-01-13,2021-01-13 07:40:53 +0900,body_fat_pct,30.5,PICOOC
2021-01-13,2021-01-13 07:40:53 +0900,body_mass_kg,59.1,PICOOC
2021-01-13,2021-01-13 07:40:53 +0900,lean_body_mass_kg,41.1,PICOOC
2021-01-14,2021-01-14 12:10:35 +0900,bmi,20.7,PICOOC
2021-01-14,2021-01-14 12:10:35 +0900,body_fat_pct,29.1,PICOOC
2021-01-14,2021-01-14 12:10:35 +0900,body_mass_kg,59.0,PICOOC
2021-01-14,2021-01-14 12:10:35 +0900,lean_body_mass_kg,41.8,PICOOC
2021-01-15,2021-01-15 08:39:27 +0900,bmi,20.8,PICOOC
2021-01-15,2021-01-15 08:39:27 +0900,body_fat_pct,27.2,PICOOC
2021-01-15,2021-01-15 08:39:27 +0900,body_mass_kg,59.3,PICOOC
2021-01-15,2021-01-15 08:39:27 +0900,lean_body_mass_kg,43.2,PICOOC
2021-02-01,2021-02-01 11:53:36 +0900,bmi,20.8,PICOOC
2021-02-01,2021-02-01 11:53:36 +0900,body_fat_pct,29.1,PICOOC
2021-02-01,2021-02-01 11:53:36 +0900,body_mass_kg,59.5,PICOOC
2021-02-01,2021-02-01 11:53:36 +0900,lean_body_mass_kg,42.2,PICOOC
2021-02-02,2021-02-02 07:25:33 +0900,bmi,20.8,PICOOC
2021-02-02,2021-02-02 07:25:33 +0900,body_fat_pct,29.8,PICOOC
2021-02-02,2021-02-02 07:25:33 +0900,body_mass_kg,59.5,PICOOC
2021-02-02,2021-02-02 07:25:33 +0900,lean_body_mass_kg,41.8,PICOOC
2021-02-08,2021-02-08 07:27:29 +0900,bmi,20.8,PICOOC
2021-02-08,2021-02-08 07:27:29 +0900,body_fat_pct,29.5,PICOOC
2021-02-08,2021-02-08 07:27:29 +0900,body_mass_kg,59.4,PICOOC
2021-02-08,2021-02-08 07:27:29 +0900,lean_body_mass_kg,41.9,PICOOC
2021-02-12,2021-02-12 05:43:03 +0900,bmi,21.1,PICOOC
2021-02-12,2021-02-12 05:43:03 +0900,body_fat_pct,29.6,PICOOC
2021-02-12,2021-02-12 05:43:03 +0900,body_mass_kg,60.3,PICOOC
2021-02-12,2021-02-12 05:43:03 +0900,lean_body_mass_kg,42.4,PICOOC
2021-03-01,2021-03-01 11:04:21 +0900,bmi,21.2,PICOOC
2021-03-01,2021-03-01 11:04:21 +0900,body_fat_pct,29.0,PICOOC
2021-03-01,2021-03-01 11:04:21 +0900,body_mass_kg,60.6,PICOOC
2021-03-01,2021-03-01 11:04:21 +0900,lean_body_mass_kg,43.1,PICOOC
2021-03-15,2021-03-15 10:51:59 +0900,bmi,21.0,PICOOC
2021-03-15,2021-03-15 10:51:59 +0900,body_fat_pct,29.7,PICOOC
2021-03-15,2021-03-15 10:51:59 +0900,body_mass_kg,59.9,PICOOC
2021-03-15,2021-03-15 10:51:59 +0900,lean_body_mass_kg,42.1,PICOOC
2021-03-16,2021-03-16 08:07:31 +0900,bmi,20.9,PICOOC
2021-03-16,2021-03-16 08:07:31 +0900,body_fat_pct,29.6,PICOOC
2021-03-16,2021-03-16 08:07:31 +0900,body_mass_kg,59.8,PICOOC
2021-03-16,2021-03-16 08:07:31 +0900,lean_body_mass_kg,42.1,PICOOC
2021-03-17,2021-03-17 09:26:51 +0900,bmi,20.8,PICOOC
2021-03-17,2021-03-17 09:26:51 +0900,body_fat_pct,29.5,PICOOC
2021-03-17,2021-03-17 09:26:51 +0900,body_mass_kg,59.4,PICOOC
2021-03-17,2021-03-17 09:26:51 +0900,lean_body_mass_kg,41.9,PICOOC
2021-03-17,2021-03-17 12:25:30 +0900,bmi,20.7,PICOOC
2021-03-17,2021-03-17 12:25:30 +0900,body_fat_pct,29.3,PICOOC
2021-03-17,2021-03-17 12:25:30 +0900,body_mass_kg,59.2,PICOOC
2021-03-17,2021-03-17 12:25:30 +0900,lean_body_mass_kg,41.9,PICOOC
2021-03-18,2021-03-18 08:37:19 +0900,bmi,20.7,PICOOC
2021-03-18,2021-03-18 08:37:19 +0900,body_fat_pct,30.0,PICOOC
2021-03-18,2021-03-18 08:37:19 +0900,body_mass_kg,59.0,PICOOC
2021-03-18,2021-03-18 08:37:19 +0900,lean_body_mass_kg,41.3,PICOOC
2021-03-19,2021-03-19 07:49:02 +0900,bmi,20.7,PICOOC
2021-03-19,2021-03-19 07:49:02 +0900,body_fat_pct,29.2,PICOOC
2021-03-19,2021-03-19 07:49:02 +0900,body_mass_kg,59.1,PICOOC
2021-03-19,2021-03-19 07:49:02 +0900,lean_body_mass_kg,41.8,PICOOC
2021-03-21,2021-03-21 11:44:46 +0900,bmi,20.9,PICOOC
2021-03-21,2021-03-21 11:44:46 +0900,body_fat_pct,28.7,PICOOC
2021-03-21,2021-03-21 11:44:46 +0900,body_mass_kg,59.7,PICOOC
2021-03-21,2021-03-21 11:44:46 +0900,lean_body_mass_kg,42.6,PICOOC
2021-03-23,2021-03-23 08:47:39 +0900,bmi,20.8,PICOOC
2021-03-23,2021-03-23 08:47:39 +0900,body_fat_pct,29.5,PICOOC
2021-03-23,2021-03-23 08:47:39 +0900,body_mass_kg,59.4,PICOOC
2021-03-23,2021-03-23 08:47:39 +0900,lean_body_mass_kg,41.9,PICOOC
2021-03-23,2021-03-23 11:03:59 +0900,bmi,20.8,PICOOC
2021-03-23,2021-03-23 11:03:59 +0900,body_fat_pct,30.1,PICOOC
2021-03-23,2021-03-23 11:03:59 +0900,body_mass_kg,59.3,PICOOC
2021-03-23,2021-03-23 11:03:59 +0900,lean_body_mass_kg,41.5,PICOOC
2021-03-24,2021-03-24 08:56:21 +0900,bmi,20.7,PICOOC
2021-03-24,2021-03-24 08:56:21 +0900,body_fat_pct,29.6,PICOOC
2021-03-24,2021-03-24 08:56:21 +0900,body_mass_kg,59.1,PICOOC
2021-03-24,2021-03-24 08:56:21 +0900,lean_body_mass_kg,41.6,PICOOC
2021-03-24,2021-03-24 08:57:07 +0900,bmi,20.7,PICOOC
2021-03-24,2021-03-24 08:57:07 +0900,body_fat_pct,29.6,PICOOC
2021-03-24,2021-03-24 08:57:07 +0900,body_mass_kg,59.1,PICOOC
2021-03-24,2021-03-24 08:57:07 +0900,lean_body_mass_kg,41.6,PICOOC
2021-03-25,2021-03-25 09:05:50 +0900,bmi,20.7,PICOOC
2021-03-25,2021-03-25 09:05:50 +0900,body_fat_pct,29.6,PICOOC
2021-03-25,2021-03-25 09:05:50 +0900,body_mass_kg,59.0,PICOOC
2021-03-25,2021-03-25 09:05:50 +0900,lean_body_mass_kg,41.6,PICOOC
2021-04-12,2021-04-12 08:55:38 +0900,bmi,21.2,PICOOC
2021-04-12,2021-04-12 08:55:38 +0900,body_fat_pct,28.4,PICOOC
2021-04-12,2021-04-12 08:55:38 +0900,body_mass_kg,60.5,PICOOC
2021-04-12,2021-04-12 08:55:38 +0900,lean_body_mass_kg,43.3,PICOOC
2021-04-16,2021-04-16 07:46:29 +0900,bmi,21.1,PICOOC
2021-04-16,2021-04-16 07:46:29 +0900,body_fat_pct,30.0,PICOOC
2021-04-16,2021-04-16 07:46:29 +0900,body_mass_kg,60.2,PICOOC
2021-04-16,2021-04-16 07:46:29 +0900,lean_body_mass_kg,42.2,PICOOC
2021-04-16,2021-04-16 14:59:48 +0900,bmi,21.1,PICOOC
2021-04-16,2021-04-16 14:59:48 +0900,body_fat_pct,31.3,PICOOC
2021-04-16,2021-04-16 14:59:48 +0900,body_mass_kg,60.2,PICOOC
2021-04-16,2021-04-16 14:59:48 +0900,lean_body_mass_kg,41.3,PICOOC
2021-04-24,2021-04-24 10:11:56 +0900,bmi,21.3,PICOOC
2021-04-24,2021-04-24 10:11:56 +0900,body_fat_pct,29.5,PICOOC
2021-04-24,2021-04-24 10:11:56 +0900,body_mass_kg,60.9,PICOOC
2021-04-24,2021-04-24 10:11:56 +0900,lean_body_mass_kg,42.9,PICOOC
2021-04-25,2021-04-25 08:16:40 +0900,bmi,21.1,PICOOC
2021-04-25,2021-04-25 08:16:40 +0900,body_fat_pct,30.9,PICOOC
2021-04-25,2021-04-25 08:16:40 +0900,body_mass_kg,60.2,PICOOC
2021-04-25,2021-04-25 08:16:40 +0900,lean_body_mass_kg,41.6,PICOOC
2021-04-26,2021-04-26 08:35:10 +0900,bmi,21.2,PICOOC
2021-04-26,2021-04-26 08:35:10 +0900,body_fat_pct,29.8,PICOOC
2021-04-26,2021-04-26 08:35:10 +0900,body_mass_kg,60.5,PICOOC
2021-04-26,2021-04-26 08:35:10 +0900,lean_body_mass_kg,42.5,PICOOC
2021-05-02,2021-05-02 15:51:11 +0900,bmi,21.1,PICOOC
2021-05-02,2021-05-02 15:51:11 +0900,body_fat_pct,31.0,PICOOC
2021-05-02,2021-05-02 15:51:11 +0900,body_mass_kg,60.3,PICOOC
2021-05-02,2021-05-02 15:51:11 +0900,lean_body_mass_kg,41.6,PICOOC
2021-05-03,2021-05-03 09:13:47 +0900,bmi,21.0,PICOOC
2021-05-03,2021-05-03 09:13:47 +0900,body_fat_pct,29.8,PICOOC
2021-05-03,2021-05-03 09:13:47 +0900,body_mass_kg,60.0,PICOOC
2021-05-03,2021-05-03 09:13:47 +0900,lean_body_mass_kg,42.1,PICOOC
2021-05-03,2021-05-03 13:03:06 +0900,bmi,21.0,PICOOC
2021-05-03,2021-05-03 13:03:06 +0900,body_fat_pct,30.2,PICOOC
2021-05-03,2021-05-03 13:03:06 +0900,body_mass_kg,59.9,PICOOC
2021-05-03,2021-05-03 13:03:06 +0900,lean_body_mass_kg,41.8,PICOOC
2021-05-06,2021-05-06 11:19:06 +0900,bmi,21.0,PICOOC
2021-05-06,2021-05-06 11:19:06 +0900,body_fat_pct,30.2,PICOOC
2021-05-06,2021-05-06 11:19:06 +0900,body_mass_kg,59.9,PICOOC
2021-05-06,2021-05-06 11:19:06 +0900,lean_body_mass_kg,41.8,PICOOC
2021-05-07,2021-05-07 14:36:40 +0900,bmi,21.0,PICOOC
2021-05-07,2021-05-07 14:36:40 +0900,body_fat_pct,29.7,PICOOC
2021-05-07,2021-05-07 14:36:40 +0900,body_mass_kg,59.9,PICOOC
2021-05-07,2021-05-07 14:36:40 +0900,lean_body_mass_kg,42.1,PICOOC
2021-05-08,2021-05-08 11:28:06 +0900,bmi,21.0,PICOOC
2021-05-08,2021-05-08 11:28:06 +0900,body_fat_pct,29.9,PICOOC
2021-05-08,2021-05-08 11:28:06 +0900,body_mass_kg,60.1,PICOOC
2021-05-08,2021-05-08 11:28:06 +0900,lean_body_mass_kg,42.1,PICOOC
2021-05-10,2021-05-10 10:12:28 +0900,bmi,21.1,PICOOC
2021-05-10,2021-05-10 10:12:28 +0900,body_fat_pct,30.4,PICOOC
2021-05-10,2021-05-10 10:12:28 +0900,body_mass_kg,60.2,PICOOC
2021-05-10,2021-05-10 10:12:28 +0900,lean_body_mass_kg,41.9,PICOOC
2021-05-23,2021-05-23 12:08:32 +0900,bmi,21.0,PICOOC
2021-05-23,2021-05-23 12:08:32 +0900,body_fat_pct,30.6,PICOOC
2021-05-23,2021-05-23 12:08:32 +0900,body_mass_kg,59.9,PICOOC
2021-05-23,2021-05-23 12:08:32 +0900,lean_body_mass_kg,41.6,PICOOC
2021-05-24,2021-05-24 08:38:14 +0900,bmi,21.1,PICOOC
2021-05-24,2021-05-24 08:38:14 +0900,body_fat_pct,29.6,PICOOC
2021-05-24,2021-05-24 08:38:14 +0900,body_mass_kg,60.3,PICOOC
2021-05-24,2021-05-24 08:38:14 +0900,lean_body_mass_kg,42.4,PICOOC
2021-05-25,2021-05-25 10:06:03 +0900,bmi,21.3,PICOOC
2021-05-25,2021-05-25 10:06:03 +0900,body_fat_pct,29.0,PICOOC
2021-05-25,2021-05-25 10:06:03 +0900,body_mass_kg,60.7,PICOOC
2021-05-25,2021-05-25 10:06:03 +0900,lean_body_mass_kg,43.1,PICOOC
2021-05-26,2021-05-26 14:25:06 +0900,bmi,21.3,PICOOC
2021-05-26,2021-05-26 14:25:06 +0900,body_fat_pct,29.5,PICOOC
2021-05-26,2021-05-26 14:25:06 +0900,body_mass_kg,60.7,PICOOC
2021-05-26,2021-05-26 14:25:06 +0900,lean_body_mass_kg,42.8,PICOOC
2021-05-31,2021-05-31 08:49:24 +0900,bmi,21.0,PICOOC
2021-05-31,2021-05-31 08:49:24 +0900,body_fat_pct,30.3,PICOOC
2021-05-31,2021-05-31 08:49:24 +0900,body_mass_kg,60.0,PICOOC
2021-05-31,2021-05-31 08:49:24 +0900,lean_body_mass_kg,41.8,PICOOC
2021-06-10,2021-06-10 09:45:04 +0900,bmi,21.2,PICOOC
2021-06-10,2021-06-10 09:45:04 +0900,body_fat_pct,29.4,PICOOC
2021-06-10,2021-06-10 09:45:04 +0900,body_mass_kg,60.6,PICOOC
2021-06-10,2021-06-10 09:45:04 +0900,lean_body_mass_kg,42.8,PICOOC
2021-06-14,2021-06-14 11:24:04 +0900,bmi,21.1,PICOOC
2021-06-14,2021-06-14 11:24:04 +0900,body_fat_pct,30.9,PICOOC
2021-06-14,2021-06-14 11:24:04 +0900,body_mass_kg,60.2,PICOOC
2021-06-14,2021-06-14 11:24:04 +0900,lean_body_mass_kg,41.6,PICOOC
2021-06-17,2021-06-17 06:12:55 +0900,bmi,21.3,PICOOC
2021-06-17,2021-06-17 06:12:55 +0900,body_fat_pct,30.9,PICOOC
2021-06-17,2021-06-17 06:12:55 +0900,body_mass_kg,60.9,PICOOC
2021-06-17,2021-06-17 06:12:55 +0900,lean_body_mass_kg,42.1,PICOOC
2021-06-26,2021-06-26 06:37:29 +0900,bmi,21.3,PICOOC
2021-06-26,2021-06-26 06:37:29 +0900,body_fat_pct,31.3,PICOOC
2021-06-26,2021-06-26 06:37:29 +0900,body_mass_kg,60.9,PICOOC
2021-06-26,2021-06-26 06:37:29 +0900,lean_body_mass_kg,41.8,PICOOC
2021-06-28,2021-06-28 07:10:47 +0900,bmi,21.2,PICOOC
2021-06-28,2021-06-28 07:10:47 +0900,body_fat_pct,30.2,PICOOC
2021-06-28,2021-06-28 07:10:47 +0900,body_mass_kg,60.5,PICOOC
2021-06-28,2021-06-28 07:10:47 +0900,lean_body_mass_kg,42.2,PICOOC
2021-07-04,2021-07-04 11:14:17 +0900,bmi,21.2,PICOOC
2021-07-04,2021-07-04 11:14:17 +0900,body_fat_pct,31.0,PICOOC
2021-07-04,2021-07-04 11:14:17 +0900,body_mass_kg,60.5,PICOOC
2021-07-04,2021-07-04 11:14:17 +0900,lean_body_mass_kg,41.8,PICOOC
2021-07-08,2021-07-08 14:53:39 +0900,bmi,21.1,PICOOC
2021-07-08,2021-07-08 14:53:39 +0900,body_fat_pct,31.4,PICOOC
2021-07-08,2021-07-08 14:53:39 +0900,body_mass_kg,60.3,PICOOC
2021-07-08,2021-07-08 14:53:39 +0900,lean_body_mass_kg,41.4,PICOOC
2021-08-01,2021-08-01 02:31:10 +0900,bmi,21.6,PICOOC
2021-08-01,2021-08-01 02:31:10 +0900,body_fat_pct,30.6,PICOOC
2021-08-01,2021-08-01 02:31:10 +0900,body_mass_kg,61.7,PICOOC
2021-08-01,2021-08-01 02:31:10 +0900,lean_body_mass_kg,42.8,PICOOC
2021-08-01,2021-08-01 13:12:51 +0900,bmi,21.4,PICOOC
2021-08-01,2021-08-01 13:12:51 +0900,body_fat_pct,30.1,PICOOC
2021-08-01,2021-08-01 13:12:51 +0900,body_mass_kg,61.1,PICOOC
2021-08-01,2021-08-01 13:12:51 +0900,lean_body_mass_kg,42.7,PICOOC
2021-08-04,2021-08-04 13:13:20 +0900,bmi,21.3,PICOOC
2021-08-04,2021-08-04 13:13:20 +0900,body_fat_pct,30.3,PICOOC
2021-08-04,2021-08-04 13:13:20 +0900,body_mass_kg,60.8,PICOOC
2021-08-04,2021-08-04 13:13:20 +0900,lean_body_mass_kg,42.4,PICOOC
2021-08-05,2021-08-05 06:58:03 +0900,bmi,21.4,PICOOC
2021-08-05,2021-08-05 06:58:03 +0900,body_fat_pct,30.0,PICOOC
2021-08-05,2021-08-05 06:58:03 +0900,body_mass_kg,61.0,PICOOC
2021-08-05,2021-08-05 06:58:03 +0900,lean_body_mass_kg,42.7,PICOOC
2021-08-08,2021-08-08 09:07:10 +0900,bmi,21.4,PICOOC
2021-08-08,2021-08-08 09:07:10 +0900,body_fat_pct,29.2,PICOOC
2021-08-08,2021-08-08 09:07:10 +0900,body_mass_kg,61.1,PICOOC
2021-08-08,2021-08-08 09:07:10 +0900,lean_body_mass_kg,43.3,PICOOC
2021-08-16,2021-08-16 12:52:46 +0900,bmi,21.2,PICOOC
2021-08-16,2021-08-16 12:52:46 +0900,body_fat_pct,30.2,PICOOC
2021-08-16,2021-08-16 12:52:46 +0900,body_mass_kg,60.5,PICOOC
2021-08-16,2021-08-16 12:52:46 +0900,lean_body_mass_kg,42.2,PICOOC
2021-08-31,2021-08-31 08:48:50 +0900,bmi,21.4,PICOOC
2021-08-31,2021-08-31 08:48:50 +0900,body_fat_pct,32.5,PICOOC
2021-08-31,2021-08-31 08:48:50 +0900,body_mass_kg,61.2,PICOOC
2021-08-31,2021-08-31 08:48:50 +0900,lean_body_mass_kg,41.3,PICOOC
2021-09-02,2021-09-02 09:49:18 +0900,bmi,21.6,PICOOC
2021-09-02,2021-09-02 09:49:18 +0900,body_fat_pct,31.0,PICOOC
2021-09-02,2021-09-02 09:49:18 +0900,body_mass_kg,61.6,PICOOC
2021-09-02,2021-09-02 09:49:18 +0900,lean_body_mass_kg,42.5,PICOOC
2021-09-13,2021-09-13 09:07:10 +0900,bmi,21.7,PICOOC
2021-09-13,2021-09-13 09:07:10 +0900,body_fat_pct,31.1,PICOOC
2021-09-13,2021-09-13 09:07:10 +0900,body_mass_kg,61.9,PICOOC
2021-09-13,2021-09-13 09:07:10 +0900,lean_body_mass_kg,42.6,PICOOC
2021-09-14,2021-09-14 09:07:29 +0900,bmi,21.7,PICOOC
2021-09-14,2021-09-14 09:07:29 +0900,body_fat_pct,30.7,PICOOC
2021-09-14,2021-09-14 09:07:29 +0900,body_mass_kg,62.0,PICOOC
2021-09-14,2021-09-14 09:07:29 +0900,lean_body_mass_kg,42.9,PICOOC
2021-09-16,2021-09-16 08:48:58 +0900,bmi,21.6,PICOOC
2021-09-16,2021-09-16 08:48:58 +0900,body_fat_pct,32.7,PICOOC
